TimeStamp;OrderId;OrderStatus;VehicleId;
31027;474154;DELIVERED;23;
31030;532129;UNASSIGNED;-1;
31031;532129;ASSIGNED;47;
31100;713081;UNASSIGNED;-1;
31101;713081;ASSIGNED;21;
31160;878147;UNASSIGNED;-1;
31161;878147;ASSIGNED;37;
31221;852201;IN_PROGRESS;25;
31400;876250;UNASSIGNED;-1;
31401;876250;ASSIGNED;27;
31484;422931;IN_PROGRESS;23;
31870;380450;UNASSIGNED;-1;
31871;380450;ASSIGNED;27;
31940;466070;UNASSIGNED;-1;
31941;466070;ASSIGNED;10;
32060;282546;UNASSIGNED;-1;
32061;282546;ASSIGNED;11;
32180;789308;UNASSIGNED;-1;
32181;789308;ASSIGNED;8;
32308;89688;DELIVERED;34;
32410;405588;UNASSIGNED;-1;
32411;405588;ASSIGNED;11;
32420;745220;UNASSIGNED;-1;
32421;745220;ASSIGNED;32;
32486;422931;DELIVERED;23;
32486;332310;DELIVERED;23;
32720;96464;UNASSIGNED;-1;
32721;96464;ASSIGNED;35;
32930;101803;UNASSIGNED;-1;
32931;101803;ASSIGNED;3;
33080;840270;UNASSIGNED;-1;
33081;840270;ASSIGNED;17;
33131;386329;IN_PROGRESS;23;
33323;842623;IN_PROGRESS;21;
33323;41037;DELIVERED;21;
33440;914628;UNASSIGNED;-1;
33441;914628;ASSIGNED;47;
33486;852201;DELIVERED;25;
33560;910969;UNASSIGNED;-1;
33561;910969;ASSIGNED;8;
33620;388070;UNASSIGNED;-1;
33621;388070;ASSIGNED;32;
33670;825102;UNASSIGNED;-1;
33671;825102;ASSIGNED;21;
33740;326445;UNASSIGNED;-1;
33741;326445;ASSIGNED;1;
33740;680671;UNASSIGNED;-1;
33741;680671;ASSIGNED;22;
33805;386329;DELIVERED;23;
33920;160089;UNASSIGNED;-1;
33921;160089;ASSIGNED;8;
33980;12223;UNASSIGNED;-1;
33981;12223;ASSIGNED;14;
34010;713081;IN_PROGRESS;21;
34040;218900;UNASSIGNED;-1;
34041;218900;ASSIGNED;22;
34160;440005;UNASSIGNED;-1;
34161;440005;ASSIGNED;1;
34238;24628;IN_PROGRESS;34;
34307;680671;IN_PROGRESS;22;
34580;334407;UNASSIGNED;-1;
34581;334407;ASSIGNED;1;
34700;197299;UNASSIGNED;-1;
34701;197299;ASSIGNED;2;
34880;43325;UNASSIGNED;-1;
34881;43325;ASSIGNED;41;
34880;25160;UNASSIGNED;-1;
34881;25160;ASSIGNED;38;
34940;936675;UNASSIGNED;-1;
34941;936675;ASSIGNED;9;
34940;418515;UNASSIGNED;-1;
34941;418515;ASSIGNED;42;
35240;645316;UNASSIGNED;-1;
35241;645316;ASSIGNED;28;
35281;121515;DELIVERED;28;
35281;747601;DELIVERED;28;
35281;925975;DELIVERED;14;
35360;700982;UNASSIGNED;-1;
35361;700982;ASSIGNED;22;
35401;12223;IN_PROGRESS;14;
35461;645316;IN_PROGRESS;28;
35466;632403;UNASSIGNED;-1;
35467;632403;ASSIGNED;34;
35720;306044;UNASSIGNED;-1;
35721;306044;ASSIGNED;42;
35826;397836;UNASSIGNED;-1;
35827;397836;ASSIGNED;34;
35913;689450;IN_PROGRESS;23;
35913;593919;DELIVERED;23;
35960;486721;UNASSIGNED;-1;
35961;486721;ASSIGNED;9;
36130;358158;UNASSIGNED;-1;
36131;358158;ASSIGNED;28;
36224;218900;IN_PROGRESS;22;
36224;680671;DELIVERED;22;
36250;75001;UNASSIGNED;-1;
36251;75001;ASSIGNED;21;
36330;75001;IN_PROGRESS;21;
36330;825102;IN_PROGRESS;21;
36330;842623;DELIVERED;21;
36330;713081;DELIVERED;21;
36440;382361;UNASSIGNED;-1;
36441;382361;ASSIGNED;2;
36477;700982;IN_PROGRESS;22;
36477;218900;DELIVERED;22;
36620;635300;UNASSIGNED;-1;
36621;635300;ASSIGNED;14;
36680;878671;UNASSIGNED;-1;
36681;878671;ASSIGNED;9;
36726;460332;UNASSIGNED;-1;
36727;460332;ASSIGNED;24;
36740;173311;UNASSIGNED;-1;
36741;173311;ASSIGNED;17;
36800;229359;UNASSIGNED;-1;
36801;229359;ASSIGNED;3;
37520;641878;UNASSIGNED;-1;
37521;641878;ASSIGNED;2;
37674;62414;IN_PROGRESS;50;
37760;893979;UNASSIGNED;-1;
37761;893979;ASSIGNED;3;
37828;700982;DELIVERED;22;
37943;635300;IN_PROGRESS;14;
38141;81617;IN_PROGRESS;23;
38248;946960;UNASSIGNED;-1;
38249;946960;ASSIGNED;12;
38368;811029;UNASSIGNED;-1;
38369;811029;ASSIGNED;8;
39149;81617;DELIVERED;23;
39300;358158;IN_PROGRESS;28;
39393;62414;DELIVERED;50;
39393;965009;UNASSIGNED;-1;
39394;965009;ASSIGNED;31;
39928;18999;UNASSIGNED;-1;
39929;18999;ASSIGNED;11;
39970;757448;UNASSIGNED;-1;
39971;757448;ASSIGNED;29;
40090;64347;UNASSIGNED;-1;
40091;64347;ASSIGNED;28;
40100;781383;UNASSIGNED;-1;
40101;781383;ASSIGNED;28;
40210;39452;UNASSIGNED;-1;
40211;39452;ASSIGNED;3;
40450;783067;UNASSIGNED;-1;
40451;783067;ASSIGNED;41;
40468;465639;UNASSIGNED;-1;
40469;465639;ASSIGNED;29;
40570;81325;UNASSIGNED;-1;
40571;81325;ASSIGNED;12;
40587;410511;IN_PROGRESS;50;
40587;118799;DELIVERED;50;
40648;849331;UNASSIGNED;-1;
40649;849331;ASSIGNED;10;
40690;418515;IN_PROGRESS;42;
41308;845166;UNASSIGNED;-1;
41309;845166;ASSIGNED;1;
41410;169183;UNASSIGNED;-1;
41411;169183;ASSIGNED;10;
41438;358158;DELIVERED;28;
41878;423359;IN_PROGRESS;50;
41890;497131;UNASSIGNED;-1;
41891;497131;ASSIGNED;5;
41908;894114;UNASSIGNED;-1;
41909;894114;ASSIGNED;31;
42028;929889;UNASSIGNED;-1;
42029;929889;ASSIGNED;27;
42083;64347;IN_PROGRESS;28;
42083;645316;DELIVERED;28;
42311;689450;DELIVERED;23;
42328;783822;UNASSIGNED;-1;
42329;783822;ASSIGNED;4;
42490;762618;IN_PROGRESS;15;
42628;10546;UNASSIGNED;-1;
42629;10546;ASSIGNED;12;
42729;781383;IN_PROGRESS;28;
42808;156356;UNASSIGNED;-1;
42809;156356;ASSIGNED;31;
42808;52701;UNASSIGNED;-1;
42809;52701;ASSIGNED;10;
43528;831669;UNASSIGNED;-1;
43529;831669;ASSIGNED;1;
43718;571180;IN_PROGRESS;15;
43718;181516;IN_PROGRESS;15;
44188;823693;UNASSIGNED;-1;
44189;823693;ASSIGNED;27;
44188;194027;UNASSIGNED;-1;
44189;194027;ASSIGNED;4;
44248;948373;UNASSIGNED;-1;
44249;948373;ASSIGNED;7;
44290;376671;IN_PROGRESS;3;
44290;572538;UNASSIGNED;-1;
44291;572538;ASSIGNED;27;
44368;274435;UNASSIGNED;-1;
44369;274435;ASSIGNED;14;
44452;423359;DELIVERED;50;
44668;438534;UNASSIGNED;-1;
44669;438534;ASSIGNED;10;
44720;30769;UNASSIGNED;-1;
44721;30769;ASSIGNED;1;
44858;781383;DELIVERED;28;
44900;708026;UNASSIGNED;-1;
44901;708026;ASSIGNED;46;
45099;306044;IN_PROGRESS;42;
45099;418515;DELIVERED;42;
45130;708026;IN_PROGRESS;46;
45140;591122;UNASSIGNED;-1;
45141;591122;ASSIGNED;45;
45380;882252;UNASSIGNED;-1;
45381;882252;ASSIGNED;8;
45435;64347;DELIVERED;28;
45500;871363;UNASSIGNED;-1;
45501;871363;ASSIGNED;39;
45500;17425;UNASSIGNED;-1;
45501;17425;ASSIGNED;18;
45500;674332;UNASSIGNED;-1;
45501;674332;ASSIGNED;1;
45800;482426;UNASSIGNED;-1;
45801;482426;ASSIGNED;27;
45875;591122;IN_PROGRESS;45;
45980;973727;UNASSIGNED;-1;
45981;973727;ASSIGNED;34;
46076;410511;DELIVERED;50;
46101;708026;DELIVERED;46;
46228;376671;DELIVERED;3;
46259;181516;DELIVERED;15;
46676;540271;UNASSIGNED;-1;
46677;540271;ASSIGNED;1;
46685;422689;IN_PROGRESS;3;
46758;514090;IN_PROGRESS;15;
46758;762618;DELIVERED;15;
46758;571180;DELIVERED;15;
46796;179087;UNASSIGNED;-1;
46797;179087;ASSIGNED;8;
46815;146346;UNASSIGNED;-1;
46816;146346;ASSIGNED;7;
46821;811780;UNASSIGNED;-1;
46822;811780;ASSIGNED;10;
46940;841950;UNASSIGNED;-1;
46941;841950;ASSIGNED;24;
46995;555535;UNASSIGNED;-1;
46996;555535;ASSIGNED;12;
47061;547355;UNASSIGNED;-1;
47062;547355;ASSIGNED;18;
47142;591122;DELIVERED;45;
47150;188505;DELIVERED;2;
47175;241700;UNASSIGNED;-1;
47176;241700;ASSIGNED;11;
47403;153586;IN_PROGRESS;2;
47636;642214;UNASSIGNED;-1;
47637;642214;ASSIGNED;24;
47696;626764;UNASSIGNED;-1;
47697;626764;ASSIGNED;5;
47816;293443;UNASSIGNED;-1;
47817;293443;ASSIGNED;28;
48056;280643;UNASSIGNED;-1;
48057;280643;ASSIGNED;5;
48209;293443;IN_PROGRESS;28;
48250;389338;UNASSIGNED;-1;
48251;389338;ASSIGNED;39;
48356;789103;UNASSIGNED;-1;
48357;789103;ASSIGNED;28;
48382;737613;IN_PROGRESS;15;
48462;326501;UNASSIGNED;-1;
48463;326501;ASSIGNED;4;
48501;401922;UNASSIGNED;-1;
48502;401922;ASSIGNED;34;
48561;284046;UNASSIGNED;-1;
48562;284046;ASSIGNED;8;
48818;625448;IN_PROGRESS;2;
48818;153586;DELIVERED;2;
49021;307687;IN_PROGRESS;3;
49021;199905;IN_PROGRESS;3;
49062;332812;UNASSIGNED;-1;
49063;332812;ASSIGNED;42;
49196;37278;UNASSIGNED;-1;
49197;37278;ASSIGNED;23;
49242;943056;UNASSIGNED;-1;
49243;943056;ASSIGNED;9;
49281;209709;UNASSIGNED;-1;
49282;209709;ASSIGNED;34;
49409;593904;DELIVERED;5;
49496;120726;UNASSIGNED;-1;
49497;120726;ASSIGNED;8;
49605;690619;IN_PROGRESS;15;
49605;737613;DELIVERED;15;
49605;514090;DELIVERED;15;
49690;539724;IN_PROGRESS;6;
49690;72591;IN_PROGRESS;6;
49810;295903;UNASSIGNED;-1;
49811;295903;ASSIGNED;22;
49810;661773;UNASSIGNED;-1;
49811;661773;ASSIGNED;7;
49902;506297;UNASSIGNED;-1;
49903;506297;ASSIGNED;11;
49951;332812;IN_PROGRESS;42;
49951;306044;DELIVERED;42;
49962;586721;UNASSIGNED;-1;
49963;586721;ASSIGNED;24;
50001;176206;UNASSIGNED;-1;
50002;176206;ASSIGNED;34;
50177;625448;DELIVERED;2;
50230;723533;UNASSIGNED;-1;
50231;723533;ASSIGNED;11;
50301;8942;UNASSIGNED;-1;
50302;8942;ASSIGNED;42;
50322;796359;UNASSIGNED;-1;
50323;796359;ASSIGNED;24;
50380;933147;IN_PROGRESS;5;
50380;930285;DELIVERED;5;
50382;680155;UNASSIGNED;-1;
50383;680155;ASSIGNED;34;
50430;150446;IN_PROGRESS;2;
50742;51170;UNASSIGNED;-1;
50743;51170;ASSIGNED;31;
50856;789103;IN_PROGRESS;28;
50876;400960;UNASSIGNED;-1;
50877;400960;ASSIGNED;10;
50961;190609;UNASSIGNED;-1;
50962;190609;ASSIGNED;35;
50996;120685;UNASSIGNED;-1;
50997;120685;ASSIGNED;45;
51021;369537;UNASSIGNED;-1;
51022;369537;ASSIGNED;31;
51021;201303;UNASSIGNED;-1;
51022;201303;ASSIGNED;35;
51126;8942;IN_PROGRESS;42;
51139;307687;DELIVERED;3;
51162;120685;IN_PROGRESS;45;
51289;72591;DELIVERED;6;
51326;198290;IN_PROGRESS;5;
51326;933147;DELIVERED;5;
51490;636414;IN_PROGRESS;37;
52030;501624;UNASSIGNED;-1;
52031;501624;ASSIGNED;22;
52101;101803;IN_PROGRESS;3;
52101;422689;DELIVERED;3;
52101;199905;DELIVERED;3;
52101;997025;UNASSIGNED;-1;
52102;997025;ASSIGNED;1;
52101;888009;UNASSIGNED;-1;
52102;888009;ASSIGNED;22;
52101;362147;UNASSIGNED;-1;
52102;362147;ASSIGNED;41;
52228;332812;DELIVERED;42;
52228;8942;DELIVERED;42;
52349;690619;DELIVERED;15;
52460;463933;UNASSIGNED;-1;
52461;463933;ASSIGNED;12;
52556;564271;UNASSIGNED;-1;
52557;564271;ASSIGNED;9;
52589;478412;UNASSIGNED;-1;
52590;478412;ASSIGNED;34;
52616;623180;UNASSIGNED;-1;
52617;623180;ASSIGNED;45;
52856;783890;UNASSIGNED;-1;
52857;783890;ASSIGNED;24;
52994;101803;DELIVERED;3;
53247;229359;IN_PROGRESS;3;
53416;878147;IN_PROGRESS;37;
53429;880848;UNASSIGNED;-1;
53430;880848;ASSIGNED;8;
53489;212187;UNASSIGNED;-1;
53490;212187;ASSIGNED;15;
53516;579449;IN_PROGRESS;6;
53516;539724;DELIVERED;6;
53636;59707;UNASSIGNED;-1;
53637;59707;ASSIGNED;31;
53742;789103;DELIVERED;28;
53742;623180;IN_PROGRESS;45;
53742;120685;DELIVERED;45;
53863;791130;IN_PROGRESS;33;
53867;497131;IN_PROGRESS;5;
53867;198290;DELIVERED;5;
53907;197299;IN_PROGRESS;2;
53907;150446;DELIVERED;2;
54010;120133;UNASSIGNED;-1;
54011;120133;ASSIGNED;12;
54028;128460;UNASSIGNED;-1;
54029;128460;ASSIGNED;1;
54677;626764;IN_PROGRESS;5;
54677;497131;DELIVERED;5;
54711;212187;IN_PROGRESS;15;
54712;529228;IN_PROGRESS;33;
54861;718769;UNASSIGNED;-1;
54862;718769;ASSIGNED;35;
54989;893979;IN_PROGRESS;3;
55048;288497;UNASSIGNED;-1;
55049;288497;ASSIGNED;34;
55090;26756;IN_PROGRESS;12;
55115;293443;DELIVERED;28;
55196;462622;UNASSIGNED;-1;
55197;462622;ASSIGNED;8;
55355;229149;UNASSIGNED;-1;
55356;229149;ASSIGNED;32;
55475;391653;UNASSIGNED;-1;
55476;391653;ASSIGNED;8;
55510;623180;DELIVERED;45;
55630;736631;UNASSIGNED;-1;
55631;736631;ASSIGNED;32;
55797;878147;DELIVERED;37;
55932;39452;IN_PROGRESS;3;
55932;893979;DELIVERED;3;
56128;280643;IN_PROGRESS;5;
56128;626764;DELIVERED;5;
56243;197299;DELIVERED;2;
56308;981625;UNASSIGNED;-1;
56309;981625;ASSIGNED;1;
56488;212187;DELIVERED;15;
56495;357928;UNASSIGNED;-1;
56496;357928;ASSIGNED;32;
56548;631315;UNASSIGNED;-1;
56549;631315;ASSIGNED;24;
56770;357578;UNASSIGNED;-1;
56771;357578;ASSIGNED;41;
56786;594638;IN_PROGRESS;33;
56816;455826;UNASSIGNED;-1;
56817;455826;ASSIGNED;35;
56848;350774;UNASSIGNED;-1;
56849;350774;ASSIGNED;7;
56867;382361;IN_PROGRESS;2;
56890;356134;IN_PROGRESS;9;
57208;650455;UNASSIGNED;-1;
57209;650455;ASSIGNED;7;
57213;636414;DELIVERED;37;
57411;39452;DELIVERED;3;
57740;579449;DELIVERED;6;
57827;946960;IN_PROGRESS;12;
57827;26756;DELIVERED;12;
57851;81728;IN_PROGRESS;9;
57851;356134;DELIVERED;9;
58007;594638;DELIVERED;33;
58108;54077;UNASSIGNED;-1;
58109;54077;ASSIGNED;13;
58196;888646;UNASSIGNED;-1;
58197;888646;ASSIGNED;31;
58256;247857;UNASSIGNED;-1;
58257;247857;ASSIGNED;1;
58341;78451;UNASSIGNED;-1;
58342;78451;ASSIGNED;4;
58376;575358;UNASSIGNED;-1;
58377;575358;ASSIGNED;22;
58408;767800;UNASSIGNED;-1;
58409;767800;ASSIGNED;43;
58616;379081;UNASSIGNED;-1;
58617;379081;ASSIGNED;41;
58690;521998;IN_PROGRESS;48;
58700;389089;UNASSIGNED;-1;
58701;389089;ASSIGNED;37;
58768;683377;UNASSIGNED;-1;
58769;683377;ASSIGNED;11;
58796;519155;UNASSIGNED;-1;
58797;519155;ASSIGNED;8;
58833;389089;IN_PROGRESS;37;
58833;928191;UNASSIGNED;-1;
58834;928191;ASSIGNED;37;
58833;388939;UNASSIGNED;-1;
58834;388939;ASSIGNED;26;
58890;296725;UNASSIGNED;-1;
58891;296725;ASSIGNED;5;
58890;768841;UNASSIGNED;-1;
58891;768841;ASSIGNED;2;
58977;529228;DELIVERED;33;
59008;773233;UNASSIGNED;-1;
59009;773233;ASSIGNED;11;
59072;382361;DELIVERED;2;
59248;839903;UNASSIGNED;-1;
59249;839903;ASSIGNED;2;
59341;280643;DELIVERED;5;
59360;715584;UNASSIGNED;-1;
59361;715584;ASSIGNED;6;
59488;972867;UNASSIGNED;-1;
59489;972867;ASSIGNED;1;
59508;641878;IN_PROGRESS;2;
59520;229359;DELIVERED;3;
59540;715584;IN_PROGRESS;6;
59570;112703;IN_PROGRESS;48;
59600;933545;UNASSIGNED;-1;
59601;933545;ASSIGNED;4;
59631;296725;IN_PROGRESS;5;
59631;863596;UNASSIGNED;-1;
59632;863596;ASSIGNED;41;
59647;843258;IN_PROGRESS;9;
59647;166821;IN_PROGRESS;9;
59647;81728;DELIVERED;9;
59844;791130;DELIVERED;33;
59852;928191;IN_PROGRESS;37;
60000;451664;UNASSIGNED;-1;
60001;451664;ASSIGNED;5;
60066;202832;IN_PROGRESS;48;
60080;7847;UNASSIGNED;-1;
60081;7847;ASSIGNED;22;
60283;946960;DELIVERED;12;
60490;630575;IN_PROGRESS;39;
60573;81325;IN_PROGRESS;12;
60808;495624;UNASSIGNED;-1;
60809;495624;ASSIGNED;35;
60868;536571;UNASSIGNED;-1;
60869;536571;ASSIGNED;41;
61048;995824;UNASSIGNED;-1;
61049;995824;ASSIGNED;6;
61140;101752;UNASSIGNED;-1;
61141;101752;ASSIGNED;5;
61202;202832;DELIVERED;48;
61348;87601;UNASSIGNED;-1;
61349;87601;ASSIGNED;24;
61421;839903;IN_PROGRESS;2;
61421;768841;IN_PROGRESS;2;
61421;641878;DELIVERED;2;
61458;166821;DELIVERED;9;
61497;995824;IN_PROGRESS;6;
61708;782282;UNASSIGNED;-1;
61709;782282;ASSIGNED;2;
61988;83857;IN_PROGRESS;39;
61988;630575;DELIVERED;39;
62040;340135;UNASSIGNED;-1;
62041;340135;ASSIGNED;35;
62111;839903;DELIVERED;2;
62128;937855;UNASSIGNED;-1;
62129;937855;ASSIGNED;6;
62290;830866;IN_PROGRESS;8;
62308;675466;UNASSIGNED;-1;
62309;675466;ASSIGNED;23;
62384;10546;IN_PROGRESS;12;
62410;928191;DELIVERED;37;
62460;927113;UNASSIGNED;-1;
62461;927113;ASSIGNED;2;
62640;92754;UNASSIGNED;-1;
62641;92754;ASSIGNED;15;
62760;946744;UNASSIGNED;-1;
62761;946744;ASSIGNED;17;
62848;92754;IN_PROGRESS;15;
62904;601781;UNASSIGNED;-1;
62905;601781;ASSIGNED;3;
62904;860730;UNASSIGNED;-1;
62905;860730;ASSIGNED;23;
63037;101752;IN_PROGRESS;5;
63265;601781;IN_PROGRESS;3;
63265;565236;UNASSIGNED;-1;
63266;565236;ASSIGNED;42;
63324;478121;UNASSIGNED;-1;
63325;478121;ASSIGNED;14;
63384;600914;UNASSIGNED;-1;
63385;600914;ASSIGNED;4;
63519;936675;IN_PROGRESS;9;
63519;843258;DELIVERED;9;
63662;995824;DELIVERED;6;
63735;521998;DELIVERED;48;
63735;112703;DELIVERED;48;
63768;215045;IN_PROGRESS;39;
63768;139350;UNASSIGNED;-1;
63769;139350;ASSIGNED;16;
63851;555535;IN_PROGRESS;12;
63851;10546;DELIVERED;12;
63851;81325;DELIVERED;12;
63864;543230;UNASSIGNED;-1;
63865;543230;ASSIGNED;3;
63943;789308;IN_PROGRESS;8;
63943;830866;DELIVERED;8;
64104;954158;UNASSIGNED;-1;
64105;954158;ASSIGNED;16;
64293;486721;IN_PROGRESS;9;
64340;551304;UNASSIGNED;-1;
64341;551304;ASSIGNED;17;
64344;453853;UNASSIGNED;-1;
64345;453853;ASSIGNED;16;
64388;893162;IN_PROGRESS;39;
64428;782282;IN_PROGRESS;2;
64428;768841;DELIVERED;2;
64450;389089;DELIVERED;37;
64520;517497;UNASSIGNED;-1;
64521;517497;ASSIGNED;2;
64530;108621;UNASSIGNED;-1;
64531;108621;ASSIGNED;24;
64678;893162;DELIVERED;39;
64863;92754;DELIVERED;15;
64959;782282;DELIVERED;2;
64963;101752;DELIVERED;5;
65004;525593;UNASSIGNED;-1;
65005;525593;ASSIGNED;34;
65050;195527;UNASSIGNED;-1;
65051;195527;ASSIGNED;31;
65120;258890;UNASSIGNED;-1;
65121;258890;ASSIGNED;43;
65321;486721;DELIVERED;9;
65392;937855;IN_PROGRESS;6;
65392;715584;DELIVERED;6;
65424;873476;UNASSIGNED;-1;
65425;873476;ASSIGNED;5;
65490;927113;IN_PROGRESS;2;
65490;384741;UNASSIGNED;-1;
65491;384741;ASSIGNED;42;
65490;262883;UNASSIGNED;-1;
65491;262883;ASSIGNED;25;
65535;356733;UNASSIGNED;-1;
65536;356733;ASSIGNED;31;
65538;878671;IN_PROGRESS;9;
65572;451664;IN_PROGRESS;5;
65572;296725;DELIVERED;5;
65572;318541;UNASSIGNED;-1;
65573;318541;ASSIGNED;4;
65674;543230;IN_PROGRESS;3;
65720;257416;UNASSIGNED;-1;
65721;257416;ASSIGNED;7;
65730;850186;UNASSIGNED;-1;
65731;850186;ASSIGNED;16;
65801;120133;IN_PROGRESS;12;
65801;463933;IN_PROGRESS;12;
65801;555535;DELIVERED;12;
65813;910969;IN_PROGRESS;8;
65890;282546;IN_PROGRESS;11;
65904;184298;UNASSIGNED;-1;
65905;184298;ASSIGNED;20;
66024;627516;UNASSIGNED;-1;
66025;627516;ASSIGNED;47;
66182;873476;IN_PROGRESS;5;
66204;658646;UNASSIGNED;-1;
66205;658646;ASSIGNED;5;
66264;82430;UNASSIGNED;-1;
66265;82430;ASSIGNED;32;
66400;873476;DELIVERED;5;
66451;517497;IN_PROGRESS;2;
66624;513974;UNASSIGNED;-1;
66625;513974;ASSIGNED;7;
66630;544965;UNASSIGNED;-1;
66631;544965;ASSIGNED;47;
66860;232663;UNASSIGNED;-1;
66861;232663;ASSIGNED;1;
66980;508888;UNASSIGNED;-1;
66981;508888;ASSIGNED;29;
66990;361485;IN_PROGRESS;39;
67340;658646;IN_PROGRESS;5;
67520;215045;DELIVERED;39;
67520;361485;DELIVERED;39;
67739;910969;DELIVERED;8;
67822;939211;IN_PROGRESS;20;
67884;506596;UNASSIGNED;-1;
67885;506596;ASSIGNED;25;
67930;439541;UNASSIGNED;-1;
67931;439541;ASSIGNED;4;
68050;871363;IN_PROGRESS;39;
68050;83857;DELIVERED;39;
68124;611787;UNASSIGNED;-1;
68125;611787;ASSIGNED;34;
68235;153701;UNASSIGNED;-1;
68236;153701;ASSIGNED;1;
68247;927113;DELIVERED;2;
68247;517497;DELIVERED;2;
68277;405588;IN_PROGRESS;11;
68329;565519;UNASSIGNED;-1;
68330;565519;ASSIGNED;7;
68418;658646;DELIVERED;5;
68547;878671;DELIVERED;9;
68640;543230;DELIVERED;3;
68668;184298;IN_PROGRESS;20;
68668;939211;DELIVERED;20;
68686;160089;IN_PROGRESS;8;
68686;789308;DELIVERED;8;
68772;120133;DELIVERED;12;
68787;393031;UNASSIGNED;-1;
68788;393031;ASSIGNED;25;
68855;451664;DELIVERED;5;
68915;863876;UNASSIGNED;-1;
68916;863876;ASSIGNED;15;
69078;943056;IN_PROGRESS;9;
69078;936675;DELIVERED;9;
69095;736103;UNASSIGNED;-1;
69096;736103;ASSIGNED;5;
69171;601781;DELIVERED;3;
69260;612519;UNASSIGNED;-1;
69261;612519;ASSIGNED;22;
69310;937855;DELIVERED;6;
69632;160089;DELIVERED;8;
69632;567775;UNASSIGNED;-1;
69633;567775;ASSIGNED;3;
69651;736103;IN_PROGRESS;5;
69782;855373;IN_PROGRESS;24;
69927;784386;UNASSIGNED;-1;
69928;784386;ASSIGNED;12;
70117;811029;IN_PROGRESS;8;
70241;567775;IN_PROGRESS;3;
70286;405588;DELIVERED;11;
70296;736103;DELIVERED;5;
70390;443513;UNASSIGNED;-1;
70391;443513;ASSIGNED;48;
70575;443513;IN_PROGRESS;48;
70596;367700;UNASSIGNED;-1;
70597;367700;ASSIGNED;48;
70655;463933;DELIVERED;12;
70690;190300;UNASSIGNED;-1;
70691;190300;ASSIGNED;3;
70896;589833;UNASSIGNED;-1;
70897;589833;ASSIGNED;34;
71060;389338;IN_PROGRESS;39;
71120;339784;UNASSIGNED;-1;
71121;339784;ASSIGNED;5;
71140;784386;IN_PROGRESS;12;
71184;760091;UNASSIGNED;-1;
71185;760091;ASSIGNED;5;
71256;339784;IN_PROGRESS;5;
71290;146023;IN_PROGRESS;29;
71307;487994;UNASSIGNED;-1;
71308;487994;ASSIGNED;48;
71410;604376;UNASSIGNED;-1;
71411;604376;ASSIGNED;44;
71466;727100;IN_PROGRESS;24;
71466;855373;DELIVERED;24;
71466;765669;DELIVERED;24;
71477;190300;IN_PROGRESS;3;
71588;184298;DELIVERED;20;
71607;635971;UNASSIGNED;-1;
71608;635971;ASSIGNED;9;
71670;529632;UNASSIGNED;-1;
71671;529632;ASSIGNED;22;
71670;578816;UNASSIGNED;-1;
71671;578816;ASSIGNED;44;
71920;367700;IN_PROGRESS;48;
72091;389338;DELIVERED;39;
72130;910730;UNASSIGNED;-1;
72131;910730;ASSIGNED;44;
72190;287512;UNASSIGNED;-1;
72191;287512;ASSIGNED;19;
72210;487994;IN_PROGRESS;48;
72223;811029;DELIVERED;8;
72250;329508;UNASSIGNED;-1;
72251;329508;ASSIGNED;34;
72264;760091;IN_PROGRESS;5;
72267;994016;UNASSIGNED;-1;
72268;994016;ASSIGNED;10;
72300;564271;IN_PROGRESS;9;
72334;18999;IN_PROGRESS;11;
72334;282546;DELIVERED;11;
72334;154633;UNASSIGNED;-1;
72335;154633;ASSIGNED;9;
72537;882252;IN_PROGRESS;8;
72885;487994;DELIVERED;48;
72901;871363;DELIVERED;39;
72920;195122;UNASSIGNED;-1;
72921;195122;ASSIGNED;20;
72922;460332;IN_PROGRESS;24;
72922;727100;DELIVERED;24;
73164;993313;UNASSIGNED;-1;
73165;993313;ASSIGNED;20;
73224;270913;UNASSIGNED;-1;
73225;270913;ASSIGNED;9;
73306;784386;DELIVERED;12;
73415;564271;DELIVERED;9;
73450;946755;UNASSIGNED;-1;
73451;946755;ASSIGNED;21;
73454;195122;IN_PROGRESS;20;
73575;179087;IN_PROGRESS;8;
73593;47209;DELIVERED;17;
73644;786975;UNASSIGNED;-1;
73645;786975;ASSIGNED;40;
73749;635971;IN_PROGRESS;9;
73749;943056;DELIVERED;9;
74092;840270;IN_PROGRESS;17;
74326;154633;IN_PROGRESS;9;
74352;146023;DELIVERED;29;
74364;350201;UNASSIGNED;-1;
74365;350201;ASSIGNED;27;
74660;148799;UNASSIGNED;-1;
74661;148799;ASSIGNED;5;
74721;148799;IN_PROGRESS;5;
74721;339784;DELIVERED;5;
74721;760091;DELIVERED;5;
74809;270913;IN_PROGRESS;9;
74866;282533;UNASSIGNED;-1;
74867;282533;ASSIGNED;14;
74890;210437;IN_PROGRESS;27;
74903;18999;DELIVERED;11;
74918;367700;DELIVERED;48;
74926;757448;IN_PROGRESS;29;
74941;912601;UNASSIGNED;-1;
74942;912601;ASSIGNED;37;
75046;593226;UNASSIGNED;-1;
75047;593226;ASSIGNED;28;
75140;843348;UNASSIGNED;-1;
75141;843348;ASSIGNED;3;
75200;285540;UNASSIGNED;-1;
75201;285540;ASSIGNED;7;
75229;241700;IN_PROGRESS;11;
75286;48854;UNASSIGNED;-1;
75287;48854;ASSIGNED;5;
75380;1545;UNASSIGNED;-1;
